column,source_load,filled_cells
ADCORT_SAS7BDAT_SITEID,BASE_ROW,783
ADDEATH_SAS7BDAT_STUDYID,BASE_ROW,1
ADDEATH_SAS7BDAT_DTHDTC,BASE_ROW,1
ADDEATH_SAS7BDAT_ADT,BASE_ROW,1
ADDEATH_SAS7BDAT_ADY,BASE_ROW,1
ADDEATH_SAS7BDAT_A2DY,BASE_ROW,1
ADDEATH_SAS7BDAT_DTCAUSE,BASE_ROW,1
ADDEATH_SAS7BDAT_DOSENUM,BASE_ROW,1
ADDEATH_SAS7BDAT_DOSEAEON,BASE_ROW,1
ADDEATH_SAS7BDAT_DOSAEONU,BASE_ROW,1
ADDEATH_SAS7BDAT_DOSACSDY,BASE_ROW,1
ADDEATH_SAS7BDAT_DOS2ASDY,BASE_ROW,1
ADDEATH_SAS7BDAT_TRT01A,BASE_ROW,1
ADDEATH_SAS7BDAT_TRT01AN,BASE_ROW,1
ADDEATH_SAS7BDAT_TR01AG1,BASE_ROW,1
ADDEATH_SAS7BDAT_TR01AG1N,BASE_ROW,1
ADDEATH_SAS7BDAT_TRT02A,BASE_ROW,1
ADDEATH_SAS7BDAT_TRT02AN,BASE_ROW,1
ADDEATH_SAS7BDAT_TR02AG1,BASE_ROW,1
ADDEATH_SAS7BDAT_TR02AG1N,BASE_ROW,1
ADDEATH_SAS7BDAT_TR02AG2,BASE_ROW,1
ADDEATH_SAS7BDAT_TR02AG2N,BASE_ROW,1
ADDEATH_SAS7BDAT_TRT03A,BASE_ROW,1
ADDEATH_SAS7BDAT_TRT03AN,BASE_ROW,1
ADDEATH_SAS7BDAT_AGE,BASE_ROW,1
ADDEATH_SAS7BDAT_AGEU,BASE_ROW,1
ADDEATH_SAS7BDAT_SEX,BASE_ROW,1
ADDEATH_SAS7BDAT_RACE,BASE_ROW,1
ADDEATH_SAS7BDAT_COUNTRY,BASE_ROW,1
ADDEATH_SAS7BDAT_RANDFL,BASE_ROW,1
ADDEATH_SAS7BDAT_SAFFL,BASE_ROW,1
ADDEATH_SAS7BDAT_SAFW8FL,BASE_ROW,1
ADDEATH_SAS7BDAT_ENTERMFL,BASE_ROW,1
ADDEATH_SAS7BDAT_ENEXTFL,BASE_ROW,1
ADDEATH_SAS7BDAT_SAF2FL,BASE_ROW,1
ADDEATH_SAS7BDAT_RAND2FL,BASE_ROW,1
ADDEATH_SAS7BDAT_SITEID,BASE_ROW,1
ADDEATH_SAS7BDAT_SUBJID,BASE_ROW,1
ADDS_SAS7BDAT_SUBJID,BASE_ROW,784
ADDS_SAS7BDAT_TRT01P,BASE_ROW,784
ADDS_SAS7BDAT_TRT01PN,BASE_ROW,784
ADDS_SAS7BDAT_TR01PG1,BASE_ROW,784
ADDS_SAS7BDAT_TR01PG1N,BASE_ROW,784
ADDS_SAS7BDAT_TRT02P,BASE_ROW,300
ADDS_SAS7BDAT_TRT02PN,BASE_ROW,300
ADDS_SAS7BDAT_TR02PG1,BASE_ROW,300
ADDS_SAS7BDAT_TR02PG1N,BASE_ROW,300
ADDS_SAS7BDAT_TR02PG2,BASE_ROW,300
ADDS_SAS7BDAT_TR02PG2N,BASE_ROW,300
ADDS_SAS7BDAT_TRT03P,BASE_ROW,783
ADDS_SAS7BDAT_TRT03PN,BASE_ROW,783
ADDS_SAS7BDAT_APERIOD,BASE_ROW,415
ADDS_SAS7BDAT_APERIODC,BASE_ROW,415
ADDS_SAS7BDAT_TERM44FL,BASE_ROW,784
ADDS_SAS7BDAT_DACF44FL,BASE_ROW,783
ADDS_SAS7BDAT_ENDW44FL,BASE_ROW,783
ADDS_SAS7BDAT_C44NSUFL,BASE_ROW,783
ADDS_SAS7BDAT_BFCA40FL,BASE_ROW,783
ADDS_SAS7BDAT_BFDA40FL,BASE_ROW,783
ADDS_SAS7BDAT_BSFU44FL,BASE_ROW,783
ADDS_SAS7BDAT_DISW40FL,BASE_ROW,784
ADDS_SAS7BDAT_ENTERMFL,BASE_ROW,784
ADDS_SAS7BDAT_ENMW8FL,BASE_ROW,784
ADDS_SAS7BDAT_ENMW16FL,BASE_ROW,784
ADDS_SAS7BDAT_SAFFL,BASE_ROW,784
ADDS_SAS7BDAT_COMPLFL,BASE_ROW,784
ADDS_SAS7BDAT_RANDFL,BASE_ROW,784
ADDS_SAS7BDAT_COMP20FL,BASE_ROW,784
ADDS_SAS7BDAT_SAFW8FL,BASE_ROW,784
ADDS_SAS7BDAT_TEMAW8FL,BASE_ROW,783
ADDS_SAS7BDAT_TERMW8FL,BASE_ROW,783
ADDS_SAS7BDAT_TERMFVFL,BASE_ROW,783
ADDS_SAS7BDAT_ENEXTFL,BASE_ROW,784
ADDS_SAS7BDAT_SAF2FL,BASE_ROW,784
ADDS_SAS7BDAT_RAND2FL,BASE_ROW,784
ADDS_SAS7BDAT_DSSEQ,BASE_ROW,784
ADDS_SAS7BDAT_DSSPID,BASE_ROW,784
ADDS_SAS7BDAT_DSTERM,BASE_ROW,784
ADDS_SAS7BDAT_DSDECOD,BASE_ROW,784
ADDS_SAS7BDAT_DSCAT,BASE_ROW,784
ADDS_SAS7BDAT_DSSCAT,BASE_ROW,784
ADDS_SAS7BDAT_EPOCH,BASE_ROW,784
ADDS_SAS7BDAT_DSSTDTC,BASE_ROW,784
ADDS_SAS7BDAT_DSSTDT,BASE_ROW,784
ADDS_SAS7BDAT_DSSTDY,BASE_ROW,784
ADDS_SAS7BDAT_DS2STDY,BASE_ROW,783
ADDS_SAS7BDAT_TRTEDT,BASE_ROW,784
ADDS_SAS7BDAT_TRTEDY,BASE_ROW,784
ADDS_SAS7BDAT_TRTETM,BASE_ROW,784
ADDS_SAS7BDAT_TRTEDTM,BASE_ROW,784
ADDS_SAS7BDAT_DSLVIS,BASE_ROW,759
ADDS_SAS7BDAT_DSLAVIS,BASE_ROW,784
ADDS_SAS7BDAT_AGE,BASE_ROW,784
ADDS_SAS7BDAT_AGEU,BASE_ROW,784
ADDS_SAS7BDAT_SEX,BASE_ROW,784
ADDS_SAS7BDAT_RACE,BASE_ROW,784
ADDS_SAS7BDAT_ETHNIC,BASE_ROW,784
ADDS_SAS7BDAT_COUNTRY,BASE_ROW,784
ADDS_SAS7BDAT_REGION,BASE_ROW,783
ADDS_SAS7BDAT_STUDYID,BASE_ROW,784
ADDS_SAS7BDAT_SITEID,BASE_ROW,784
ADDV_SAS7BDAT_STUDYID,BASE_ROW,144
ADDV_SAS7BDAT_SUBJID,BASE_ROW,144
ADDV_SAS7BDAT_SITEID,BASE_ROW,144
ADDV_SAS7BDAT_AGE,BASE_ROW,144
ADDV_SAS7BDAT_AGEU,BASE_ROW,144
ADDV_SAS7BDAT_SEX,BASE_ROW,144
ADDV_SAS7BDAT_RACE,BASE_ROW,144
ADDV_SAS7BDAT_ETHNIC,BASE_ROW,144
ADDV_SAS7BDAT_COUNTRY,BASE_ROW,144
ADDV_SAS7BDAT_DVSEQ,BASE_ROW,144
ADDV_SAS7BDAT_DVSPID,BASE_ROW,144
ADDV_SAS7BDAT_DVTERM,BASE_ROW,144
ADDV_SAS7BDAT_DVDECOD,BASE_ROW,144
ADDV_SAS7BDAT_DVCAT,BASE_ROW,144
ADDV_SAS7BDAT_EPOCH,BASE_ROW,144
ADDV_SAS7BDAT_DVSTDTC,BASE_ROW,144
ADDV_SAS7BDAT_DVENDTC,BASE_ROW,144
ADDV_SAS7BDAT_DVSTDT,BASE_ROW,144
ADDV_SAS7BDAT_DVENDT,BASE_ROW,144
ADDV_SAS7BDAT_DVSTDY,BASE_ROW,144
ADDV_SAS7BDAT_DVENDY,BASE_ROW,144
ADDV_SAS7BDAT_APHASE,BASE_ROW,134
ADDV_SAS7BDAT_APHASEN,BASE_ROW,134
ADDV_SAS7BDAT_APERIOD,BASE_ROW,134
ADDV_SAS7BDAT_APERIODC,BASE_ROW,134
ADDV_SAS7BDAT_TRT01P,BASE_ROW,144
ADDV_SAS7BDAT_TRT01PN,BASE_ROW,144
ADDV_SAS7BDAT_TR01PG1,BASE_ROW,144
ADDV_SAS7BDAT_TR01PG1N,BASE_ROW,144
ADDV_SAS7BDAT_TRT01A,BASE_ROW,144
ADDV_SAS7BDAT_TRT01AN,BASE_ROW,144
ADDV_SAS7BDAT_TR01AG1,BASE_ROW,144
ADDV_SAS7BDAT_TR01AG1N,BASE_ROW,144
ADDV_SAS7BDAT_TRT02A,BASE_ROW,63
ADDV_SAS7BDAT_TRT02AN,BASE_ROW,63
ADDV_SAS7BDAT_TR02AG1,BASE_ROW,63
ADDV_SAS7BDAT_TR02AG1N,BASE_ROW,63
ADDV_SAS7BDAT_TR02AG2,BASE_ROW,63
ADDV_SAS7BDAT_TR02AG2N,BASE_ROW,63
ADDV_SAS7BDAT_TRT03P,BASE_ROW,144
ADDV_SAS7BDAT_TRT03PN,BASE_ROW,144
ADDV_SAS7BDAT_TRT03A,BASE_ROW,144
ADDV_SAS7BDAT_TRT03AN,BASE_ROW,144
ADDV_SAS7BDAT_SAFFL,BASE_ROW,144
ADDV_SAS7BDAT_COMPLFL,BASE_ROW,144
ADDV_SAS7BDAT_RANDFL,BASE_ROW,144
ADDV_SAS7BDAT_SAFW8FL,BASE_ROW,144
ADDV_SAS7BDAT_COMP20FL,BASE_ROW,144
ADDV_SAS7BDAT_ENTERMFL,BASE_ROW,144
ADDV_SAS7BDAT_ENEXTFL,BASE_ROW,144
ADDV_SAS7BDAT_SAF2FL,BASE_ROW,144
ADDV_SAS7BDAT_RAND2FL,BASE_ROW,144
ADECON_SAS7BDAT_STUDYID,BASE_ROW,11514
ADECON_SAS7BDAT_ADT,BASE_ROW,7248
ADECON_SAS7BDAT_ADY,BASE_ROW,7248
ADECON_SAS7BDAT_TRT01P,BASE_ROW,11514
ADECON_SAS7BDAT_TRT01PN,BASE_ROW,11514
ADECON_SAS7BDAT_TR01PG1,BASE_ROW,11514
ADECON_SAS7BDAT_TR01PG1N,BASE_ROW,11514
ADECON_SAS7BDAT_TRT02P,BASE_ROW,4744
ADECON_SAS7BDAT_TRT02PN,BASE_ROW,4744
ADECON_SAS7BDAT_TR02PG1,BASE_ROW,4744
ADECON_SAS7BDAT_TR02PG1N,BASE_ROW,4744
ADECON_SAS7BDAT_TR02PG2,BASE_ROW,4744
ADECON_SAS7BDAT_TR02PG2N,BASE_ROW,4744
ADECON_SAS7BDAT_TRT03P,BASE_ROW,11514
ADECON_SAS7BDAT_TRT03PN,BASE_ROW,11514
ADECON_SAS7BDAT_PARAM,BASE_ROW,11514
ADECON_SAS7BDAT_PARAMN,BASE_ROW,11514
ADECON_SAS7BDAT_BASE,BASE_ROW,11514
ADECON_SAS7BDAT_BASETYPE,BASE_ROW,11514
ADECON_SAS7BDAT_CHG,BASE_ROW,6554
ADECON_SAS7BDAT_PCHG,BASE_ROW,6551
ADECON_SAS7BDAT_DTYPE,BASE_ROW,937
ADECON_SAS7BDAT_ABLFL,BASE_ROW,1976
ADECON_SAS7BDAT_APOBLFL,BASE_ROW,10731
ADECON_SAS7BDAT_TRTFADT,BASE_ROW,25
ADECON_SAS7BDAT_TRTFMADT,BASE_ROW,777
ADECON_SAS7BDAT_ANL01FL,BASE_ROW,5
ADECON_SAS7BDAT_ANL02FL,BASE_ROW,107
ADECON_SAS7BDAT_SRCSEQ,BASE_ROW,0
ADECON_SAS7BDAT_SRCVAR,BASE_ROW,0
ADECON_SAS7BDAT_SRCDOM,BASE_ROW,7236
ADECON_SAS7BDAT_ASEQ,BASE_ROW,11514
ADECON_SAS7BDAT_SAFFL,BASE_ROW,11514
ADECON_SAS7BDAT_RANDFL,BASE_ROW,11514
ADECON_SAS7BDAT_SAFW8FL,BASE_ROW,11514
ADECON_SAS7BDAT_ENTERMFL,BASE_ROW,11514
ADECON_SAS7BDAT_ENEXTFL,BASE_ROW,11514
ADECON_SAS7BDAT_SAF2FL,BASE_ROW,11514
ADECON_SAS7BDAT_RAND2FL,BASE_ROW,11514
ADECON_SAS7BDAT_AGE,BASE_ROW,11514
ADECON_SAS7BDAT_AGEU,BASE_ROW,11514
ADECON_SAS7BDAT_SEX,BASE_ROW,11514
ADECON_SAS7BDAT_RACE,BASE_ROW,11514
ADECON_SAS7BDAT_COUNTRY,BASE_ROW,11514
ADECON_SAS7BDAT_ETHNIC,BASE_ROW,11514
ADECON_SAS7BDAT_REGION,BASE_ROW,2943
ADECON_SAS7BDAT_VISITNUM,BASE_ROW,7236
ADECON_SAS7BDAT_VISIT,BASE_ROW,7236
ADECON_SAS7BDAT_QSDTC,BASE_ROW,7236
ADECON_SAS7BDAT_SITEID,BASE_ROW,11514
ADECON_SAS7BDAT_SUBJID,BASE_ROW,11514
ADECON_SAS7BDAT_PARAMCD_ACTIMP_AVAL,BASE_ROW,7180
ADECON_SAS7BDAT_PARAMCD_ACTIMPTF_AVAL,BASE_ROW,2906
ADECON_SAS7BDAT_PARAMCD_IMPWOKTF_AVAL,BASE_ROW,1727
ADECON_SAS7BDAT_PARAMCD_IMPWORK_AVAL,BASE_ROW,4524
ADECON_SAS7BDAT_PARAMCD_MISWOKTF_AVAL,BASE_ROW,1800
ADECON_SAS7BDAT_PARAMCD_MISWORK_AVAL,BASE_ROW,4644
ADECON_SAS7BDAT_PARAMCD_OVEWOKTF_AVAL,BASE_ROW,1720
ADECON_SAS7BDAT_PARAMCD_OVEWORK_AVAL,BASE_ROW,4503
ADECON_SAS7BDAT_PARAMCD_PRODVAS_AVAL,BASE_ROW,7177
ADECON_SAS7BDAT_PARAMCD_PROVASTF_AVAL,BASE_ROW,2899
ADECON_SAS7BDAT_PARAMCD_ACTIMP_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_IMPWORK_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_MISWORK_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_OVEWORK_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_PRODVAS_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_IMPWOKTF_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_MISWOKTF_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_OVEWOKTF_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_PROVASTF_VALUE,BASE_ROW,0
ADECON_SAS7BDAT_PARAMCD_ACTIMPTF_VALUE,BASE_ROW,0
ADEFF_SAS7BDAT_STUDYID,BASE_ROW,782
ADEFF_SAS7BDAT_TRT01P,BASE_ROW,782
ADEFF_SAS7BDAT_TRT01PN,BASE_ROW,782
ADEFF_SAS7BDAT_TRT02P,BASE_ROW,300
ADEFF_SAS7BDAT_TRT02PN,BASE_ROW,300
ADEFF_SAS7BDAT_TR01PG1,BASE_ROW,782
ADEFF_SAS7BDAT_TR01PG1N,BASE_ROW,782
ADEFF_SAS7BDAT_TR02PG1,BASE_ROW,300
ADEFF_SAS7BDAT_TR02PG1N,BASE_ROW,300
ADEFF_SAS7BDAT_TR02PG2,BASE_ROW,300
ADEFF_SAS7BDAT_TR02PG2N,BASE_ROW,300
ADEFF_SAS7BDAT_TRT03P,BASE_ROW,782
ADEFF_SAS7BDAT_TRT03PN,BASE_ROW,782
ADEFF_SAS7BDAT_PARAM,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMTYP,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMN,BASE_ROW,782
ADEFF_SAS7BDAT_AGE,BASE_ROW,782
ADEFF_SAS7BDAT_AGEU,BASE_ROW,782
ADEFF_SAS7BDAT_SEX,BASE_ROW,782
ADEFF_SAS7BDAT_RACE,BASE_ROW,782
ADEFF_SAS7BDAT_COUNTRY,BASE_ROW,782
ADEFF_SAS7BDAT_ETHNIC,BASE_ROW,782
ADEFF_SAS7BDAT_REGION,BASE_ROW,782
ADEFF_SAS7BDAT_RANDFL,BASE_ROW,782
ADEFF_SAS7BDAT_RAND2FL,BASE_ROW,782
ADEFF_SAS7BDAT_SAFFL,BASE_ROW,782
ADEFF_SAS7BDAT_SAF2FL,BASE_ROW,782
ADEFF_SAS7BDAT_SAFW8FL,BASE_ROW,782
ADEFF_SAS7BDAT_ENTERMFL,BASE_ROW,782
ADEFF_SAS7BDAT_ENEXTFL,BASE_ROW,782
ADEFF_SAS7BDAT_PKRANDFL,BASE_ROW,782
ADEFF_SAS7BDAT_PKFL,BASE_ROW,782
ADEFF_SAS7BDAT_CORTBLFL,BASE_ROW,782
ADEFF_SAS7BDAT_SITEID,BASE_ROW,782
ADEFF_SAS7BDAT_SUBJID,BASE_ROW,782
ADEFF_SAS7BDAT_SRCVAR,BASE_ROW,782
ADEFF_SAS7BDAT_SRCDOM,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CORTD30_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CORTD7_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CORTD90_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CORTDAYS_AVAL,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CTD30LTF_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CTD7LTF_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CTD90LTF_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_CTW44LTF_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_DRMPM44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_EHFWK44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_EHLW44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_EHWK0M_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_EHWK44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_FRIABW44_AVALC,BASE_ROW,624
ADEFF_SAS7BDAT_PARAMCD_IBD16A44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_IBD16T44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_IBD20A44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_IBD20T44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_IBDQRM44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_IBDRMT44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_MRMSY44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_MUDISW44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_MULDIS44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_REMW44GL_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_REMW44US_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RESPT44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RESPTL44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RESPW44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44GLS1_AVALC,BASE_ROW,732
ADEFF_SAS7BDAT_PARAMCD_RM44GLS2_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44GLS4_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44GLS5_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44GLS6_AVALC,BASE_ROW,681
ADEFF_SAS7BDAT_PARAMCD_RM44GLS8_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44USS1_AVALC,BASE_ROW,732
ADEFF_SAS7BDAT_PARAMCD_RM44USS2_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44USS4_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44USS5_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44USS6_AVALC,BASE_ROW,681
ADEFF_SAS7BDAT_PARAMCD_RM44USS8_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RM44USS9_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMF1W44F_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMF2W44F_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMSF1W44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMSF2W44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMTH44GL_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMTH44US_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RMW44GL0_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RSPD1W44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_RSPD2W44_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_SMCS5ITF_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_SPCS5ITF_AVALC,BASE_ROW,782
ADEFF_SAS7BDAT_PARAMCD_FRIABW44_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_STUDYID,BASE_ROW,5200
ADEQ5D_SAS7BDAT_ADT,BASE_ROW,5200
ADEQ5D_SAS7BDAT_ADTF,BASE_ROW,683
ADEQ5D_SAS7BDAT_ADY,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TRT01P,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TRT01PN,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TR01PG1,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TR01PG1N,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TRT02P,BASE_ROW,2149
ADEQ5D_SAS7BDAT_TRT02PN,BASE_ROW,2149
ADEQ5D_SAS7BDAT_TR02PG1,BASE_ROW,2149
ADEQ5D_SAS7BDAT_TR02PG1N,BASE_ROW,2149
ADEQ5D_SAS7BDAT_TR02PG2,BASE_ROW,2149
ADEQ5D_SAS7BDAT_TR02PG2N,BASE_ROW,2149
ADEQ5D_SAS7BDAT_TRT03P,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TRT03PN,BASE_ROW,5200
ADEQ5D_SAS7BDAT_TRTFADT,BASE_ROW,25
ADEQ5D_SAS7BDAT_TRTFMADT,BASE_ROW,778
ADEQ5D_SAS7BDAT_PARAM,BASE_ROW,5200
ADEQ5D_SAS7BDAT_PARAMN,BASE_ROW,5200
ADEQ5D_SAS7BDAT_BASE,BASE_ROW,5198
ADEQ5D_SAS7BDAT_CHG,BASE_ROW,4412
ADEQ5D_SAS7BDAT_BASETYPE,BASE_ROW,5200
ADEQ5D_SAS7BDAT_PCHG,BASE_ROW,4412
ADEQ5D_SAS7BDAT_DTYPE,BASE_ROW,969
ADEQ5D_SAS7BDAT_ABLFL,BASE_ROW,1955
ADEQ5D_SAS7BDAT_APOBLFL,BASE_ROW,4419
ADEQ5D_SAS7BDAT_ANL01FL,BASE_ROW,5
ADEQ5D_SAS7BDAT_ANL02FL,BASE_ROW,107
ADEQ5D_SAS7BDAT_SRCSEQ,BASE_ROW,2926
ADEQ5D_SAS7BDAT_SRCVAR,BASE_ROW,2940
ADEQ5D_SAS7BDAT_SRCDOM,BASE_ROW,2926
ADEQ5D_SAS7BDAT_ASEQ,BASE_ROW,2940
ADEQ5D_SAS7BDAT_QSDTC,BASE_ROW,4517
ADEQ5D_SAS7BDAT_RANDFL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_SAFFL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_SAFW8FL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_ENTERMFL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_ENEXTFL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_SAF2FL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_RAND2FL,BASE_ROW,5200
ADEQ5D_SAS7BDAT_AGE,BASE_ROW,5200
ADEQ5D_SAS7BDAT_AGEU,BASE_ROW,5200
ADEQ5D_SAS7BDAT_SEX,BASE_ROW,5200
ADEQ5D_SAS7BDAT_RACE,BASE_ROW,5200
ADEQ5D_SAS7BDAT_COUNTRY,BASE_ROW,5200
ADEQ5D_SAS7BDAT_ETHNIC,BASE_ROW,5200
ADEQ5D_SAS7BDAT_REGION,BASE_ROW,2940
ADEQ5D_SAS7BDAT_VISIT,BASE_ROW,4517
ADEQ5D_SAS7BDAT_SITEID,BASE_ROW,5200
ADEQ5D_SAS7BDAT_SUBJID,BASE_ROW,5200
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D_AVAL,BASE_ROW,4515
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D01_AVAL,BASE_ROW,4516
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D01TF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D02_AVAL,BASE_ROW,4515
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D02TF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D03_AVAL,BASE_ROW,4516
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D03TF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D04_AVAL,BASE_ROW,4516
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D04TF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D05_AVAL,BASE_ROW,4516
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D05TF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D06_AVAL,BASE_ROW,4516
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D06TF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5DTF_AVAL,BASE_ROW,2938
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D01_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D02_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D03_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D04_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D05_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D06_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D01TF_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D02TF_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D03TF_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D04TF_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D05TF_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5D06TF_VALUE,BASE_ROW,0
ADEQ5D_SAS7BDAT_PARAMCD_EQ5DTF_VALUE,BASE_ROW,0
ADEX_SAS7BDAT_SUBJID,BASE_ROW,17903
ADEX_SAS7BDAT_TRT01P,BASE_ROW,17903
ADEX_SAS7BDAT_TRT01PN,BASE_ROW,17903
ADEX_SAS7BDAT_TRT02P,BASE_ROW,7364
ADEX_SAS7BDAT_TRT02PN,BASE_ROW,7364
